Product,Product_Brand,Item_Category,Subcategory_1,Subcategory_2,Item_Rating,Selling_Price,Is_Holiday,Year,Month,Week,Day,Dayofweek,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start
1601,222,7,7,20,4.4,1364.0,0,2016,3,13,28,0,False,False,False,False
1823,312,35,12,46,4.3,455.0,0,2020,4,14,1,2,False,True,False,True
1776,670,11,128,330,3.3,742.0,0,2012,1,2,12,3,False,False,False,False
1116,10,35,107,316,1.3,32641.0,0,2020,1,1,1,2,False,True,False,True
1175,403,11,128,181,3.2,390.0,0,2015,7,27,1,2,False,True,False,True
67,575,5,3,282,3.7,639.0,0,2015,12,49,3,3,False,False,False,False
330,699,35,87,210,4.2,368.0,1,2013,1,2,12,5,False,False,False,False
2049,392,11,128,331,4.2,1494.0,0,2019,10,40,5,5,False,False,False,False
1362,131,45,118,60,2.9,591.0,0,2018,1,1,1,0,False,True,False,True
1817,670,25,129,329,1.8,397.0,0,2020,7,27,1,2,False,True,False,True
1416,152,35,107,316,3.1,16775.0,0,2019,1,1,1,1,False,True,False,True
1574,124,5,3,58,2.7,1599.0,0,2012,1,2,12,3,False,False,False,False
1190,49,35,87,210,3.3,489.0,1,2017,1,2,12,3,False,False,False,False
743,670,25,82,61,2.6,1990.0,0,2019,12,52,29,6,False,False,False,False
650,670,11,128,330,3.0,492.0,0,2017,12,52,30,5,False,False,False,False
2372,124,5,3,58,3.1,1378.0,1,2015,1,3,12,0,False,False,False,False
1220,65,27,67,89,2.2,17991.0,0,2018,5,20,19,5,False,False,False,False
1289,93,14,88,257,2.1,1793.0,1,2019,1,2,12,5,False,False,False,False
291,676,32,16,40,4.7,749.0,0,2018,1,1,1,0,False,True,False,True
819,670,9,45,86,2.6,369.0,1,2018,1,2,12,4,False,False,False,False
128,200,8,78,292,2.7,6580.0,0,2014,3,10,3,0,False,False,False,False
856,670,68,109,129,4.5,350.0,1,2015,1,3,12,0,False,False,False,False
2196,436,35,107,316,1.7,23465.0,0,2016,1,53,1,4,False,True,False,True
276,670,8,11,25,2.0,641.0,0,2020,1,1,1,2,False,True,False,True
2416,726,11,128,181,4.2,346.0,0,2019,7,27,1,0,False,True,False,True
1853,124,5,3,58,3.6,1592.0,1,2019,1,2,12,5,False,False,False,False
626,789,35,107,316,4.9,31828.0,0,2013,1,1,1,1,False,True,False,True
677,805,8,11,138,4.1,448.0,0,2020,2,6,3,0,False,False,False,False
1512,190,35,107,316,2.9,32230.0,0,2015,1,1,1,3,False,True,False,True
1200,802,11,128,181,1.5,272.0,0,2019,7,27,1,0,False,True,False,True
1063,670,73,130,110,1.4,217.0,0,2012,12,50,12,2,False,False,False,False
1648,124,5,3,58,1.5,1598.0,1,2018,1,2,12,4,False,False,False,False
2294,469,35,87,210,2.5,594.0,0,2014,4,16,15,1,False,False,False,False
2198,436,35,107,316,3.3,33071.0,0,2016,1,53,1,4,False,True,False,True
1337,117,35,87,210,1.5,395.0,1,2017,1,2,12,3,False,False,False,False
329,670,25,129,61,3.1,389.0,1,2019,1,2,12,5,False,False,False,False
227,458,11,128,330,4.8,473.0,0,2019,12,1,30,0,False,False,False,False
2067,670,11,81,331,4.0,794.0,0,2016,12,52,31,5,True,False,True,False
396,308,35,2,48,1.9,300.0,0,2016,2,8,28,6,False,False,False,False
468,749,67,121,127,4.7,1796.0,0,2017,7,26,1,5,False,True,False,True
977,955,30,113,104,2.8,899.0,0,2015,1,1,1,3,False,True,False,True
1338,117,35,87,210,4.8,400.0,1,2014,1,2,12,6,False,False,False,False
523,451,61,103,26,4.4,5061.0,1,2017,10,40,4,2,False,False,False,False
1419,155,35,87,210,1.7,497.0,1,2019,1,2,12,5,False,False,False,False
873,908,7,61,21,4.8,1191.0,0,2020,2,6,3,0,False,False,False,False
2381,670,25,129,61,3.0,547.0,0,2015,7,27,1,2,False,True,False,True
697,851,5,3,146,1.9,278.0,0,2015,2,9,24,1,False,False,False,False
145,599,35,96,316,3.9,1077.0,0,2018,12,50,12,2,False,False,False,False
1969,670,11,81,297,3.1,589.0,0,2012,12,50,13,3,False,False,False,False
968,950,35,87,210,2.9,295.0,1,2013,1,2,12,5,False,False,False,False
1867,124,5,3,58,1.9,1598.0,1,2013,1,2,12,5,False,False,False,False
1536,458,11,128,330,4.5,482.0,0,2019,12,1,30,0,False,False,False,False
1126,16,38,73,49,1.3,396.0,0,2017,12,52,31,6,True,False,True,False
1878,124,5,3,58,3.0,1591.0,1,2014,1,2,12,6,False,False,False,False
503,766,11,128,330,2.3,899.0,0,2015,5,22,27,2,False,False,False,False
1105,6,14,70,317,2.2,107.0,0,2017,12,52,29,4,False,False,False,False
2336,481,27,111,216,4.8,6995.0,0,2020,8,32,5,2,False,False,False,False
1316,670,8,11,138,2.9,246.0,0,2013,1,1,1,1,False,True,False,True
1593,219,35,12,30,4.9,656.0,0,2019,12,1,31,1,True,False,True,False
2180,429,25,129,28,2.7,390.0,0,2017,6,25,25,6,False,False,False,False
1530,670,11,128,330,1.0,690.0,1,2014,1,2,12,6,False,False,False,False
1343,119,35,87,210,1.1,348.0,1,2019,1,2,12,5,False,False,False,False
472,750,35,12,46,1.9,5993.0,0,2012,12,51,20,3,False,False,False,False
2247,444,35,107,316,1.2,32827.0,0,2014,1,1,1,2,False,True,False,True
2174,427,11,128,330,4.0,993.0,0,2013,7,27,6,5,False,False,False,False
2137,670,38,22,238,5.0,299.0,1,2013,1,2,12,5,False,False,False,False
1609,670,25,129,329,3.5,440.0,0,2016,12,52,29,3,False,False,False,False
1281,89,35,87,210,4.0,480.0,0,2012,1,2,12,3,False,False,False,False
1821,670,11,128,330,2.2,952.0,1,2018,1,2,12,4,False,False,False,False
2284,670,11,128,103,5.0,826.0,0,2018,12,52,30,6,False,False,False,False
1350,122,30,113,156,3.0,470.0,0,2012,1,2,12,3,False,False,False,False
944,937,45,118,60,4.0,1495.0,0,2015,1,1,1,3,False,True,False,True
1968,670,11,81,297,4.8,391.0,0,2014,12,50,13,5,False,False,False,False
830,891,11,81,59,2.3,298.0,0,2016,5,21,27,4,False,False,False,False
2224,124,5,3,58,1.9,910.0,1,2016,1,2,12,1,False,False,False,False
209,780,11,128,181,2.4,399.0,0,2015,7,27,1,2,False,True,False,True
1806,305,5,3,282,3.5,277.0,0,2015,12,53,31,3,True,False,True,False
1534,670,68,109,129,2.1,89.0,1,2013,1,2,12,5,False,False,False,False
690,458,11,128,330,2.8,488.0,0,2019,12,1,30,0,False,False,False,False
135,595,35,12,30,3.1,441.0,0,2018,12,52,30,6,False,False,False,False
492,761,14,26,231,2.3,3480.0,0,2017,4,17,25,1,False,False,False,False
359,710,35,87,210,2.4,469.0,1,2018,1,2,12,4,False,False,False,False
1951,124,5,3,58,1.0,1589.0,1,2018,1,2,12,4,False,False,False,False
363,710,35,87,210,3.8,297.0,1,2018,1,2,12,4,False,False,False,False
1800,124,5,3,58,4.1,1596.0,1,2013,1,2,12,5,False,False,False,False
1255,46,11,63,45,5.0,1394.0,0,2014,6,25,18,2,False,False,False,False
8,670,11,128,124,2.1,694.0,0,2015,12,53,30,2,False,False,False,False
309,687,5,3,58,3.9,891.0,0,2019,3,13,25,0,False,False,False,False
1149,29,35,87,210,1.4,239.0,0,2012,1,2,12,3,False,False,False,False
2089,670,25,129,61,1.9,1898.0,0,2019,4,15,12,4,False,False,False,False
1573,208,45,84,203,1.9,444.0,1,2014,5,18,3,5,False,False,False,False
1488,188,45,118,60,3.1,596.0,0,2020,1,1,1,2,False,True,False,True
304,670,9,45,86,1.1,359.0,0,2012,1,2,12,3,False,False,False,False
537,507,11,128,103,2.5,1685.0,0,2016,3,9,3,3,False,False,False,False
1683,670,11,81,297,2.0,444.0,0,2020,7,27,1,2,False,True,False,True
1795,124,5,3,58,2.7,1591.0,1,2015,1,3,12,0,False,False,False,False
1944,670,11,81,331,2.6,2312.0,0,2014,7,27,1,1,False,True,False,True
178,617,14,88,257,4.1,4519.0,1,2013,1,2,12,5,False,False,False,False
1633,226,14,70,35,4.6,1691.0,0,2014,7,27,1,1,False,True,False,True
715,854,5,3,58,4.3,3396.0,1,2015,1,3,12,0,False,False,False,False
1381,552,11,81,163,1.7,3892.0,0,2019,12,50,12,3,False,False,False,False
931,670,11,128,330,3.2,355.0,0,2020,7,27,1,2,False,True,False,True
1610,670,11,128,330,3.0,830.0,1,2013,1,2,12,5,False,False,False,False
1199,726,11,128,181,3.7,108.0,0,2014,7,27,1,1,False,True,False,True
574,670,11,128,330,4.4,399.0,0,2018,6,22,1,4,False,True,False,False
767,670,18,1,171,5.0,425.0,0,2015,7,27,1,2,False,True,False,True
1715,726,11,128,181,1.3,390.0,0,2016,7,26,1,4,False,True,False,True
1429,159,35,107,316,3.3,26567.0,0,2020,1,1,1,2,False,True,False,True
1814,306,7,61,22,2.2,488.0,0,2019,4,16,15,0,False,False,False,False
775,848,11,63,132,4.7,318.0,0,2013,5,18,4,5,False,False,False,False
2168,124,5,3,58,4.3,916.0,0,2012,1,2,12,3,False,False,False,False
1464,175,35,87,210,5.0,191.0,0,2012,1,2,12,3,False,False,False,False
1511,190,35,107,316,3.4,29186.0,0,2016,1,53,1,4,False,True,False,True
1768,670,73,130,197,3.7,793.0,0,2014,7,27,1,1,False,True,False,True
1532,192,11,128,331,1.2,793.0,0,2017,6,24,13,1,False,False,False,False
102,670,25,82,61,1.0,998.0,0,2017,12,52,29,4,False,False,False,False
471,670,9,18,139,2.0,161.0,1,2013,1,2,12,5,False,False,False,False
2024,670,11,128,330,4.4,497.0,0,2017,6,22,1,3,False,True,False,False
2148,670,38,22,239,1.7,220.0,0,2012,1,2,12,3,False,False,False,False
1206,59,32,16,40,1.1,1089.0,0,2017,12,50,12,1,False,False,False,False
1348,121,11,128,103,3.4,896.0,0,2013,3,11,16,5,False,False,False,False
465,749,67,121,127,3.8,1792.0,0,2013,7,27,1,0,False,True,False,True
2332,478,5,21,56,3.9,183.0,0,2017,6,25,20,1,False,False,False,False
310,670,9,45,86,3.0,348.0,1,2013,1,2,12,5,False,False,False,False
1567,552,11,128,330,2.4,291.0,0,2019,12,1,30,0,False,False,False,False
534,670,11,81,103,1.8,219.0,0,2015,3,11,12,3,False,False,False,False
559,592,9,24,16,2.9,295.0,0,2015,4,16,19,6,False,False,False,False
2316,124,5,3,58,2.3,915.0,1,2015,1,3,12,0,False,False,False,False
2106,411,8,78,292,2.1,4207.0,0,2017,3,9,3,4,False,False,False,False
44,128,35,107,316,2.0,1838.0,0,2017,7,26,1,5,False,True,False,True
1325,113,35,12,30,4.7,990.0,0,2016,12,52,31,5,True,False,True,False
1234,670,25,82,61,5.0,1097.0,0,2017,12,52,29,4,False,False,False,False
1138,25,9,79,41,4.0,245.0,0,2013,5,20,16,3,False,False,False,False
1442,166,35,87,64,4.2,202.0,0,2015,6,25,17,2,False,False,False,False
2121,418,14,70,73,3.3,328.0,0,2018,3,9,3,5,False,False,False,False
409,670,25,129,61,1.6,996.0,0,2018,4,15,12,3,False,False,False,False
606,778,14,88,257,1.1,2493.0,1,2015,1,3,12,0,False,False,False,False
2320,670,38,22,253,4.8,190.0,1,2013,1,2,12,5,False,False,False,False
1771,458,11,128,330,4.6,489.0,0,2013,12,1,30,0,False,False,False,False
1732,272,32,16,40,1.3,1089.0,0,2018,1,1,1,0,False,True,False,True
1280,89,35,87,210,2.4,475.0,1,2018,1,2,12,4,False,False,False,False
2436,529,25,129,329,4.8,396.0,0,2017,6,25,21,2,False,False,False,False
2309,670,38,22,253,4.5,199.0,1,2013,1,2,12,5,False,False,False,False
2038,124,5,3,58,1.5,1594.0,1,2013,1,2,12,5,False,False,False,False
1397,670,11,128,330,1.5,1489.0,0,2015,6,23,1,0,False,True,False,False
2400,510,11,128,330,1.1,420.0,0,2020,3,10,3,1,False,False,False,False
580,768,35,12,30,2.7,165.0,0,2014,12,1,30,1,False,False,False,False
1860,670,68,109,129,1.1,108.0,1,2018,1,2,12,4,False,False,False,False
1005,670,25,129,145,2.8,690.0,0,2016,12,52,31,5,True,False,True,False
1455,173,9,45,86,3.9,690.0,0,2017,2,5,3,4,False,False,False,False
1073,670,73,130,114,3.6,748.0,0,2014,7,27,1,1,False,True,False,True
1417,152,35,107,316,1.2,19023.0,0,2019,1,1,1,1,False,True,False,True
1700,259,25,129,61,1.1,896.0,0,2018,2,5,4,6,False,False,False,False
336,670,11,128,103,3.4,3682.0,0,2015,12,50,12,5,False,False,False,False
2371,500,32,16,40,3.2,1491.0,0,2017,1,52,1,6,False,True,False,True
1808,670,25,129,113,2.3,1284.0,0,2019,12,50,12,3,False,False,False,False
704,670,25,129,145,3.0,998.0,0,2012,12,1,31,0,True,False,True,False
1275,670,9,45,86,3.5,395.0,1,2014,1,2,12,6,False,False,False,False
1212,62,35,87,210,1.2,192.0,1,2015,1,3,12,0,False,False,False,False
2384,124,5,3,58,4.4,1374.0,1,2017,1,2,12,3,False,False,False,False
2068,452,27,100,316,1.3,1699.0,0,2014,12,1,29,0,False,False,False,False
346,705,30,125,218,3.7,1542.0,0,2016,12,52,31,5,True,False,True,False
1679,254,8,126,71,4.8,274.0,0,2018,9,36,3,0,False,False,False,False
320,692,11,128,330,3.8,3492.0,0,2020,11,45,3,1,False,False,False,False
497,765,11,81,313,3.7,1099.0,0,2013,6,26,26,2,False,False,False,False
1257,79,14,70,317,3.1,118.0,0,2012,12,52,29,5,False,False,False,False
1640,670,11,128,330,2.6,746.0,1,2013,1,2,12,5,False,False,False,False
1306,102,11,81,103,1.5,934.0,0,2015,5,21,20,2,False,False,False,False
751,670,11,81,331,4.1,890.0,0,2013,12,51,20,4,False,False,False,False
462,670,11,81,331,1.7,441.0,0,2013,12,52,29,6,False,False,False,False
411,670,68,109,129,2.9,390.0,1,2014,1,2,12,6,False,False,False,False
716,345,11,128,181,4.6,597.0,0,2019,7,27,1,0,False,True,False,True
1757,286,30,117,85,1.4,1014.0,0,2014,4,14,1,1,False,True,False,True
381,718,30,125,218,3.3,1742.0,0,2019,12,1,31,1,True,False,True,False
1291,94,11,81,159,3.2,595.0,0,2016,6,24,14,1,False,False,False,False
1513,190,35,107,316,2.1,36230.0,0,2016,6,22,1,2,False,True,False,False
1596,670,11,128,330,2.3,449.0,0,2014,12,1,30,1,False,False,False,False
893,915,27,75,280,4.9,35285.0,0,2015,12,53,31,3,True,False,True,False
2290,670,9,45,86,2.8,270.0,1,2015,1,3,12,0,False,False,False,False
1075,1005,35,87,210,4.1,389.0,1,2016,1,2,12,1,False,False,False,False
1906,342,11,63,132,2.3,1116.0,0,2017,11,44,3,4,False,False,False,False
1320,110,35,87,210,2.6,169.0,0,2012,1,2,12,3,False,False,False,False
1614,670,11,128,330,3.2,831.0,0,2012,1,2,12,3,False,False,False,False
967,950,35,87,210,2.3,243.0,1,2018,1,2,12,4,False,False,False,False
350,670,11,128,181,4.0,193.0,0,2017,12,50,12,1,False,False,False,False
2164,552,11,81,163,2.1,2593.0,0,2018,12,50,12,2,False,False,False,False
939,936,35,87,210,4.5,442.0,1,2013,1,2,12,5,False,False,False,False
1972,552,11,81,266,4.3,774.0,0,2019,12,52,29,6,False,False,False,False
569,670,25,82,61,1.0,1794.0,0,2019,12,52,29,6,False,False,False,False
835,895,35,87,210,1.4,299.0,1,2017,1,2,12,3,False,False,False,False
1659,240,11,63,157,3.0,4311.0,0,2017,12,49,6,2,False,False,False,False
1453,171,25,82,277,1.6,221.0,0,2017,12,49,5,1,False,False,False,False
991,964,11,128,181,1.0,491.0,0,2016,6,24,17,4,False,False,False,False
2220,436,35,107,316,2.6,29750.0,0,2013,1,1,1,1,False,True,False,True
841,897,35,12,30,4.2,2335.0,0,2017,10,40,5,3,False,False,False,False
64,573,25,82,61,1.4,1797.0,0,2018,7,27,3,1,False,False,False,False
2409,670,8,11,234,4.2,2186.0,0,2015,3,11,12,3,False,False,False,False
120,670,25,129,61,3.7,794.0,1,2018,1,2,12,4,False,False,False,False
249,653,38,69,167,1.8,390.0,0,2012,1,2,12,3,False,False,False,False
601,775,5,21,55,3.8,243.0,0,2015,2,6,6,4,False,False,False,False
1642,231,30,117,269,3.6,590.0,0,2017,4,13,1,5,False,True,False,True
1065,995,11,128,103,4.4,1298.0,0,2018,12,1,31,0,True,False,True,False
112,584,61,120,78,3.6,777.0,0,2013,2,9,25,0,False,False,False,False
415,780,11,128,181,5.0,319.0,0,2015,7,27,1,2,False,True,False,True
1294,670,11,128,330,2.0,475.0,0,2015,7,27,1,2,False,True,False,True
342,670,11,128,103,2.9,791.0,0,2013,12,1,30,0,False,False,False,False
753,837,11,128,330,3.5,749.0,0,2018,10,40,6,5,False,False,False,False
1623,124,5,3,58,1.1,1594.0,1,2016,1,2,12,1,False,False,False,False
2119,417,32,68,298,3.5,492.0,0,2015,4,16,19,6,False,False,False,False
1925,670,11,81,297,2.9,712.0,0,2014,12,50,13,5,False,False,False,False
1336,117,35,87,210,1.7,260.0,1,2018,1,2,12,4,False,False,False,False
1525,190,35,107,316,1.2,12094.0,0,2013,6,22,1,5,False,True,False,False
1785,293,38,29,233,3.4,1128.0,1,2014,1,2,12,6,False,False,False,False
480,755,35,87,210,3.5,252.0,0,2012,1,2,12,3,False,False,False,False
2159,420,48,109,327,1.8,680.0,0,2014,7,27,6,6,False,False,False,False
367,710,35,87,210,3.3,373.0,1,2015,1,3,12,0,False,False,False,False
897,920,67,121,127,1.0,524.0,0,2018,7,26,1,6,False,True,False,True
2152,670,38,22,239,5.0,174.0,1,2015,1,3,12,0,False,False,False,False
56,670,11,81,3,1.1,499.0,0,2013,12,1,31,1,True,False,True,False
999,966,32,30,80,3.8,443.0,0,2017,12,52,31,6,True,False,True,False
707,670,25,129,329,4.5,1889.0,0,2019,12,52,29,6,False,False,False,False
509,670,25,82,61,4.1,1741.0,0,2019,12,52,29,6,False,False,False,False
1587,213,11,63,132,1.6,298.0,0,2017,6,24,14,2,False,False,False,False
1697,258,11,128,2,2.7,597.0,0,2014,9,36,4,3,False,False,False,False
2046,552,11,81,266,3.7,1687.0,0,2016,12,50,12,0,False,False,False,False
1884,670,11,81,297,1.1,489.0,0,2012,12,50,13,3,False,False,False,False
566,657,7,8,19,2.1,735.0,0,2018,12,50,12,2,False,False,False,False
1717,403,11,128,181,4.5,246.0,0,2013,7,27,1,0,False,True,False,True
1469,177,32,15,310,1.8,994.0,0,2015,12,51,20,6,False,False,False,False
763,670,11,128,330,3.7,420.0,0,2016,12,52,30,4,False,False,False,False
1361,670,11,128,330,2.4,442.0,0,2013,7,27,1,0,False,True,False,True
1117,670,11,81,331,5.0,744.0,0,2015,6,23,1,0,False,True,False,False
94,575,5,3,282,2.5,869.0,0,2015,12,53,31,3,True,False,True,False
952,670,73,130,100,3.9,1823.0,0,2018,4,15,12,3,False,False,False,False
1804,303,11,128,330,2.3,1516.0,0,2019,6,24,15,5,False,False,False,False
212,763,11,128,181,3.7,259.0,0,2016,7,26,1,4,False,True,False,True
1943,355,38,29,233,1.7,851.0,1,2018,1,2,12,4,False,False,False,False
1318,670,11,128,330,1.3,489.0,0,2019,12,1,30,0,False,False,False,False
2000,459,11,128,330,3.9,475.0,0,2019,12,1,30,0,False,False,False,False
524,466,30,20,150,4.4,567.0,0,2016,3,9,3,3,False,False,False,False
2113,415,10,19,36,2.3,787.0,0,2013,4,16,19,4,False,False,False,False
1035,670,25,82,61,3.6,1799.0,0,2014,12,1,29,0,False,False,False,False
392,308,35,2,48,3.1,1744.0,0,2018,4,17,23,0,False,False,False,False
1591,218,31,6,169,1.8,1898.0,1,2019,1,2,12,5,False,False,False,False
1970,670,11,81,297,1.9,495.0,0,2017,12,50,13,2,False,False,False,False
2415,522,67,121,127,3.7,489.0,0,2013,7,27,1,0,False,True,False,True
916,928,32,16,40,1.8,1093.0,0,2020,1,1,1,2,False,True,False,True
1458,552,11,81,266,1.5,589.0,0,2019,6,24,12,2,False,False,False,False
2111,414,50,123,316,1.0,368.0,0,2013,10,40,5,5,False,False,False,False
2169,424,61,120,78,1.8,3996.0,0,2020,3,13,25,2,False,False,False,False
155,608,7,8,18,5.0,709.0,0,2013,5,21,26,6,False,False,False,False
1784,293,38,29,233,1.0,746.0,1,2017,1,2,12,3,False,False,False,False
83,575,5,3,58,1.9,350.0,0,2016,4,16,21,3,False,False,False,False
1911,670,11,81,297,1.5,496.0,0,2016,12,50,13,1,False,False,False,False
1026,978,35,87,210,1.8,231.0,1,2018,1,2,12,4,False,False,False,False
2327,726,11,128,181,1.4,95.0,0,2020,7,27,1,2,False,True,False,True
1351,123,11,63,132,1.4,498.0,0,2013,2,6,4,0,False,False,False,False
506,767,14,88,257,4.0,4042.0,1,2017,1,2,12,3,False,False,False,False
1896,338,35,12,46,1.8,246.0,0,2019,12,51,20,4,False,False,False,False
2143,670,38,22,239,4.9,172.0,1,2013,1,2,12,5,False,False,False,False
1217,63,14,70,173,1.3,1846.0,0,2013,10,40,6,6,False,False,False,False
1216,63,14,70,173,3.2,1796.0,0,2014,10,41,6,0,False,False,False,False
2437,670,11,128,103,1.0,640.0,0,2017,12,52,29,4,False,False,False,False
1707,670,73,130,186,4.1,219.0,0,2012,12,50,12,2,False,False,False,False
2235,441,30,113,102,3.5,1797.0,1,2019,1,2,12,5,False,False,False,False
1184,45,8,78,292,3.6,3795.0,0,2016,3,9,3,3,False,False,False,False
312,688,11,81,287,2.5,301.0,1,2017,5,18,3,2,False,False,False,False
637,789,35,107,316,3.3,35464.0,0,2020,1,1,1,2,False,True,False,True
2086,404,35,62,316,4.7,897.0,0,2016,12,50,12,0,False,False,False,False
370,710,35,87,210,4.8,292.0,1,2017,1,2,12,3,False,False,False,False
2410,518,35,2,48,2.4,276.0,0,2018,2,9,28,2,True,False,False,False
528,475,32,16,40,4.7,1472.0,0,2017,1,52,1,6,False,True,False,True
1398,670,73,130,162,4.0,952.0,0,2016,7,26,1,4,False,True,False,True
820,670,9,45,86,4.9,345.0,1,2018,1,2,12,4,False,False,False,False
2213,436,35,107,316,4.9,23124.0,0,2018,1,1,1,0,False,True,False,True
187,623,65,123,316,4.6,397.0,0,2015,10,41,5,0,False,False,False,False
2122,418,14,70,73,4.6,321.0,0,2019,3,9,3,6,False,False,False,False
1248,75,11,128,181,4.4,995.0,0,2016,6,25,23,3,False,False,False,False
1504,190,35,107,316,4.9,38282.0,0,2014,1,1,1,2,False,True,False,True
655,458,11,128,330,1.9,392.0,0,2014,12,1,30,1,False,False,False,False
2265,453,25,82,61,1.0,3053.0,0,2013,7,27,3,2,False,False,False,False
1238,71,35,87,210,4.4,222.0,1,2019,1,2,12,5,False,False,False,False
230,670,48,91,243,1.8,121.0,0,2013,12,52,29,6,False,False,False,False
1862,327,5,3,57,2.9,493.0,1,2017,1,2,12,3,False,False,False,False
2039,387,11,81,266,1.8,989.0,0,2013,12,49,3,1,False,False,False,False
2072,452,27,100,316,4.3,1293.0,0,2018,12,52,29,5,False,False,False,False
2008,670,11,128,330,3.0,586.0,0,2015,6,23,1,0,False,True,False,False
2051,459,11,128,330,4.3,447.0,0,2014,12,1,30,1,False,False,False,False
1799,670,11,128,330,3.7,615.0,1,2013,1,2,12,5,False,False,False,False
543,670,11,128,330,4.2,359.0,0,2016,6,22,1,2,False,True,False,False
139,596,9,52,136,1.7,317.0,0,2019,6,25,21,4,False,False,False,False
1410,787,14,70,35,3.1,1391.0,0,2015,7,27,1,2,False,True,False,True
1252,552,11,81,266,1.5,733.0,0,2020,7,27,1,2,False,True,False,True
1615,763,11,128,181,5.0,274.0,0,2017,7,26,1,5,False,True,False,True
1695,670,25,82,61,1.1,1395.0,0,2016,12,52,29,3,False,False,False,False
2239,442,30,113,11,2.9,208.0,0,2015,3,13,25,2,False,False,False,False
781,855,11,128,284,2.8,891.0,0,2017,3,9,3,4,False,False,False,False
1244,403,11,128,181,4.0,545.0,0,2018,7,26,1,6,False,True,False,True
1791,296,48,90,151,4.1,4700.0,0,2019,4,16,16,1,False,False,False,False
14,544,11,128,181,3.7,1092.0,0,2020,2,6,4,1,False,False,False,False
1145,670,11,81,3,4.7,300.0,0,2019,12,1,31,1,True,False,True,False
611,670,30,125,70,1.1,809.0,0,2012,3,11,12,0,False,False,False,False
1958,359,30,113,214,3.8,790.0,1,2013,1,2,12,5,False,False,False,False
1506,190,35,107,316,4.3,31596.0,0,2015,1,1,1,3,False,True,False,True
1457,670,9,18,106,5.0,317.0,0,2019,12,1,31,1,True,False,True,False
1331,116,11,128,103,3.0,691.0,0,2013,6,26,24,0,False,False,False,False
55,568,9,79,320,1.6,1293.0,0,2015,12,49,3,3,False,False,False,False
2424,670,11,128,103,3.1,392.0,0,2019,12,52,29,6,False,False,False,False
1231,670,11,128,330,4.6,470.0,0,2017,7,26,1,5,False,True,False,True
33,556,14,70,5,3.4,535.0,0,2019,11,44,3,6,False,False,False,False
1880,670,9,45,86,1.3,375.0,1,2014,1,2,12,6,False,False,False,False
1526,190,35,107,316,3.2,29924.0,0,2019,1,1,1,1,False,True,False,True
231,670,68,109,129,1.5,98.0,0,2012,1,2,12,3,False,False,False,False
368,710,35,87,210,2.0,184.0,1,2017,1,2,12,3,False,False,False,False
724,825,35,87,210,4.6,497.0,1,2015,10,40,3,5,False,False,False,False
604,776,11,63,45,3.3,293.0,0,2013,12,49,5,3,False,False,False,False
852,670,73,130,92,2.7,1337.0,0,2019,4,15,12,4,False,False,False,False
1780,670,11,63,132,2.3,218.0,0,2012,12,51,20,3,False,False,False,False
1278,89,35,87,210,3.8,423.0,1,2019,1,2,12,5,False,False,False,False
668,670,25,129,113,1.8,414.0,0,2013,7,27,1,0,False,True,False,True
1654,236,5,21,55,1.9,1493.0,0,2019,6,25,18,1,False,False,False,False
1106,7,30,117,85,4.7,2680.0,0,2014,4,14,1,1,False,True,False,True
182,619,11,63,132,3.4,391.0,0,2013,9,36,3,1,False,False,False,False
1404,147,35,12,46,2.4,368.0,0,2015,12,51,20,6,False,False,False,False
380,717,30,125,323,1.8,235.0,0,2015,12,53,29,1,False,False,False,False
1077,452,11,128,181,5.0,395.0,0,2020,7,27,1,2,False,True,False,True
261,660,45,118,60,4.3,292.0,0,2015,1,1,1,3,False,True,False,True
1159,33,38,13,31,4.7,796.0,0,2016,4,15,16,5,False,False,False,False
816,885,11,81,163,1.1,1053.0,0,2016,3,11,18,4,False,False,False,False
1671,249,7,61,21,1.1,559.0,0,2013,5,20,14,1,False,False,False,False
486,670,25,129,61,1.7,490.0,1,2013,1,2,12,5,False,False,False,False
888,458,11,128,330,1.1,397.0,0,2012,12,52,30,6,False,False,False,False
272,668,30,113,102,3.2,346.0,1,2018,1,2,12,4,False,False,False,False
1499,190,35,107,316,2.8,28846.0,0,2015,1,1,1,3,False,True,False,True
1992,372,35,2,48,2.2,544.0,0,2020,2,9,28,4,False,False,False,False
427,320,14,70,317,4.8,173.0,0,2014,6,25,20,4,False,False,False,False
2105,411,8,78,292,1.1,5882.0,0,2019,3,9,3,6,False,False,False,False
1682,670,11,81,313,3.2,2384.0,0,2013,12,51,20,4,False,False,False,False
414,763,11,128,181,1.7,311.0,0,2019,7,27,1,0,False,True,False,True
525,471,35,107,316,1.7,871.0,0,2015,6,23,1,0,False,True,False,False
1745,280,30,113,102,1.8,340.0,1,2018,1,2,12,4,False,False,False,False
447,670,9,45,86,4.4,277.0,1,2019,1,2,12,5,False,False,False,False
1779,290,14,70,317,2.6,188.0,0,2019,12,52,29,6,False,False,False,False
77,575,5,3,39,3.9,449.0,0,2020,3,12,18,2,False,False,False,False
2285,670,11,128,330,1.5,820.0,0,2013,6,22,1,5,False,True,False,False
1353,125,35,12,30,1.7,588.0,0,2015,12,51,20,6,False,False,False,False
1076,248,11,128,181,4.7,199.0,0,2018,7,26,1,6,False,True,False,True
